Time,HHMMSS,.075mm,.125mm,.175mm,.225mm,.275mm,.325mm,.375mm,.4375mm,.5125mm,.5875mm,.6625mm,.75mm,.85mm,.95mm,1.1mm,1.3mm,1.5mm,1.7mm,1.9mm
33240.16,91400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33241.16,91401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33242.16,91402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33243.16,91403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33244.16,91404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33245.16,91405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33246.16,91406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33247.16,91407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33248.16,91408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33249.16,91409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33250.16,91410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33251.16,91411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33252.16,91412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33253.16,91413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33254.16,91414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33255.16,91415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33256.16,91416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33257.16,91417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33258.16,91418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33259.16,91419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33260.16,91420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33261.16,91421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33262.16,91422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33263.16,91423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33264.16,91424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33265.16,91425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33266.16,91426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33267.16,91427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33268.16,91428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33269.16,91429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33270.16,91430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33271.16,91431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33272.16,91432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33273.16,91433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33274.16,91434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33275.16,91435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33276.16,91436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33277.16,91437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33278.16,91438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33279.16,91439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33280.16,91440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33281.16,91441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33282.16,91442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33283.16,91443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33284.16,91444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33285.16,91445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33286.16,91446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33287.16,91447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33288.16,91448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33289.16,91449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33290.16,91450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33291.16,91451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33292.16,91452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33293.16,91453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33294.16,91454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33295.16,91455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33296.16,91456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33297.16,91457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33298.16,91458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33299.16,91459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33300.16,91500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33301.16,91501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33302.16,91502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33303.16,91503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33304.16,91504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33305.16,91505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33306.16,91506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33307.16,91507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33308.16,91508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33309.16,91509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33310.16,91510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33311.16,91511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33312.16,91512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33313.16,91513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33314.16,91514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33315.16,91515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33316.16,91516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33317.16,91517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33318.16,91518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33319.16,91519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33320.16,91520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33321.16,91521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33322.16,91522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33323.16,91523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33324.16,91524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33325.16,91525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33326.16,91526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33327.16,91527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33328.16,91528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33329.16,91529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33330.16,91530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33331.16,91531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33332.16,91532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33333.16,91533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33334.16,91534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33335.16,91535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33336.16,91536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33337.16,91537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33338.16,91538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33339.16,91539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33340.16,91540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33341.16,91541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33342.16,91542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33343.16,91543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33344.16,91544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33345.16,91545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33346.16,91546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33347.16,91547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33348.16,91548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33349.16,91549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33350.16,91550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33351.16,91551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33352.16,91552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33353.16,91553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33354.16,91554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33355.16,91555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33356.16,91556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33357.16,91557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33358.16,91558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33359.16,91559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33360.16,91600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33361.16,91601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33362.16,91602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33363.16,91603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33364.16,91604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33365.16,91605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33366.16,91606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33367.16,91607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33368.16,91608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33369.16,91609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33370.16,91610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33371.16,91611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33372.16,91612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33373.16,91613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33374.16,91614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33375.16,91615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33376.16,91616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33377.16,91617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33378.16,91618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33379.16,91619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33380.16,91620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33381.16,91621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33382.16,91622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33383.16,91623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33384.16,91624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33385.16,91625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33386.16,91626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33387.16,91627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33388.16,91628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33389.16,91629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33390.16,91630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33391.16,91631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33392.16,91632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33393.16,91633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33394.16,91634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33395.16,91635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33396.16,91636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33397.16,91637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33398.16,91638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33399.16,91639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33400.16,91640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33401.16,91641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33402.16,91642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33403.16,91643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33404.16,91644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33405.16,91645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33406.16,91646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33407.16,91647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33408.16,91648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33409.16,91649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33410.16,91650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33411.16,91651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33412.16,91652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33413.16,91653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33414.16,91654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33415.16,91655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33416.16,91656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33417.16,91657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33418.16,91658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33419.16,91659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33420.16,91700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33421.16,91701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33422.16,91702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33423.16,91703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33424.16,91704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33425.16,91705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33426.16,91706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33427.16,91707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33428.16,91708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33429.16,91709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33430.16,91710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33431.16,91711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33432.16,91712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33433.16,91713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33434.16,91714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33435.16,91715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33436.16,91716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33437.16,91717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33438.16,91718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33439.16,91719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33440.16,91720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33441.16,91721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33442.16,91722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33443.16,91723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33444.16,91724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33445.16,91725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33446.16,91726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33447.16,91727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33448.16,91728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33449.16,91729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33450.16,91730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33451.16,91731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33452.16,91732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33453.16,91733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33454.16,91734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33455.16,91735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33456.16,91736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33457.16,91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33458.16,91738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33459.16,91739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33460.16,91740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33461.16,91741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33462.16,91742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33463.16,91743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33464.16,91744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33465.16,91745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33466.16,91746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33467.16,91747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33468.16,91748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33469.16,91749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33470.16,91750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33471.16,91751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33472.16,91752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33473.16,91753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33474.16,91754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33475.16,91755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33476.16,91756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33477.16,91757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33478.16,91758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33479.16,91759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33480.16,91800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33481.16,91801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33482.16,91802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33483.16,91803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33484.16,91804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33485.16,91805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33486.16,91806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33487.16,91807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33488.16,91808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33489.16,91809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33490.16,91810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33491.16,91811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33492.16,91812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33493.16,91813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33494.16,91814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33495.16,91815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33496.16,91816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33497.16,91817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33498.16,91818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33499.16,91819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33500.16,91820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33501.16,91821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33502.16,91822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33503.16,91823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33504.16,91824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33505.16,91825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33506.16,91826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33507.16,91827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33508.16,91828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33509.16,91829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33510.16,91830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33511.16,91831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33512.16,91832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33513.16,91833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33514.16,91834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33515.16,91835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33516.16,91836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33517.16,91837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33518.16,91838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33519.16,91839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33520.16,91840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33521.16,91841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33522.16,91842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33523.16,91843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33524.16,91844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33525.16,91845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33526.16,91846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33527.16,91847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33528.16,91848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33529.16,91849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33530.16,91850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33531.16,91851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33532.16,91852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33533.16,91853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33534.16,91854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33535.16,91855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33536.16,91856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33537.16,91857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33538.16,91858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33539.16,91859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33540.16,91900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
