28343,11.56,0.0217,7.2103,7.3522,423.29,287.76,1.4849,967.35,963.37,7.1391,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,2.5997,1e+06,1e+06,1e+06,0,0,10000,10000,10000,0,10000,10000,10000,39990,0,1.1043e+05
28344,11.557,0.0217,7.1866,7.328,423.42,287.76,1.4433,967.36,963.36,6.9695,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,2.6868,1e+06,1e+06,1e+06,1.1338,0.013194,28.116,28.116,14.058,0,10000,10000,10000,39990,0,1.1043e+05
28345,11.564,0.0219,7.2549,7.3977,423.07,287.76,1.5116,967.35,963.4,6.7388,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,2.8836,1e+06,1e+06,1e+06,0,0,10000,10000,10000,0,10000,10000,10000,39990,0,1.1043e+05
28346,11.562,0.0218,7.2295,7.3717,423.05,287.76,1.574,967.36,963.4,6.5879,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,3.3941,1e+06,1e+06,1e+06,0,0,10000,10000,10000,0,10000,10000,10000,39990,0,1.1043e+05
28347,11.567,0.0219,7.2766,7.42,423.35,287.77,1.5053,967.31,963.36,6.6013,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,3.7142,1e+06,1e+06,1e+06,0,0,10000,10000,10000,0,10000,10000,10000,39990,0,1.1043e+05
28348,11.573,0.022,7.2891,7.4327,423.25,287.78,1.5294,967.35,963.38,6.7339,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,3.7441,1e+06,1e+06,1e+06,0,0,10000,10000,10000,0,10000,10000,10000,39990,0,1.1043e+05
28349,11.579,0.022,7.3124,7.4565,423.11,287.78,1.5235,967.36,963.39,7.0852,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,3.8194,1e+06,1e+06,1e+06,0,0,10000,10000,10000,0,10000,10000,10000,39990,0,1.1043e+05
28350,11.58,0.0221,7.3263,7.4708,423.27,287.78,1.3584,967.37,963.37,7.2251,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,4.6556,1e+06,1e+06,1e+06,0,0,10000,10000,10000,0,10000,10000,10000,39990,0,1.1043e+05
28351,11.587,0.0221,7.3182,7.4625,423.28,287.79,1.4348,967.34,963.37,7.1714,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,5.0985,1e+06,1e+06,1e+06,0,0,10000,10000,10000,0,10000,10000,10000,39990,0,1.1043e+05
28352,11.592,0.0223,7.3929,7.5388,423.2,287.79,1.4322,967.33,963.38,6.916,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,5.5108,1e+06,1e+06,1e+06,0,0,10000,10000,10000,0,10000,10000,10000,39990,0,1.1043e+05
28353,11.598,0.0222,7.3651,7.5104,422.88,287.8,1.4534,967.32,963.42,6.8633,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,5.7915,1e+06,1e+06,1e+06,0,0,10000,10000,10000,0,10000,10000,10000,39990,0,1.1043e+05
28354,11.602,0.0222,7.3741,7.5197,423.24,287.81,1.5261,967.39,963.38,6.8479,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,6.1691,1e+06,1e+06,1e+06,0,0,10000,10000,10000,0,10000,10000,10000,39990,0,1.1043e+05
28355,11.611,0.0222,7.3781,7.5239,423.16,287.81,1.4623,967.33,963.39,6.9658,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,6.4512,1e+06,1e+06,1e+06,0,0,10000,10000,10000,0,10000,10000,10000,39990,0.6,1.1043e+05
28356,11.613,0.0224,7.418,7.5645,422.89,287.81,1.5291,967.31,963.42,6.8432,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,6.3388,1e+06,1e+06,1e+06,0,0,10000,10000,10000,0,10000,10000,10000,39990,0,1.1043e+05
28357,11.617,0.0224,7.4341,7.581,422.86,287.82,1.5243,967.35,963.42,6.8606,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,6.3504,1e+06,1e+06,1e+06,0,0,10000,10000,10000,0,10000,10000,10000,39990,0,1.1043e+05
28358,11.617,0.0225,7.4613,7.6089,423.27,287.82,1.4437,967.35,963.37,6.9304,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,6.4171,1e+06,1e+06,1e+06,0,0,10000,10000,10000,0.24763,30,30,15,39990,0,1.1043e+05
28359,11.622,0.0226,7.5069,7.6554,423.01,287.82,1.5517,967.35,963.4,6.9748,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,6.5279,1e+06,1e+06,1e+06,0,0,10000,10000,10000,0,10000,10000,10000,39990,0,1.1043e+05
28360,11.635,0.0226,7.4854,7.6338,423.36,287.84,1.6641,967.35,963.36,6.9966,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,6.9894,1e+06,1e+06,1e+06,0,0,10000,10000,10000,0,10000,10000,10000,39990,0,1.1043e+05
28361,11.638,0.0227,7.5179,7.6669,423.06,287.84,1.3728,967.36,963.4,6.981,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,7.2303,1e+06,1e+06,1e+06,0,0,10000,10000,10000,0,10000,10000,10000,39990,0,1.1043e+05
28362,11.638,0.0228,7.5715,7.7214,422.9,287.84,1.3769,967.35,963.42,7.114,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,7.1444,1e+06,1e+06,1e+06,0,0,10000,10000,10000,0,10000,10000,10000,39990,0,1.1043e+05
28363,11.643,0.0228,7.5559,7.7058,423.41,287.85,1.4957,967.35,963.36,7.1885,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,7.0151,1e+06,1e+06,1e+06,0,0,10000,10000,10000,0,10000,10000,10000,39990,0,1.1043e+05
28364,11.654,0.0229,7.6029,7.7538,423.14,287.86,1.4701,967.36,963.39,7.3359,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,6.687,1e+06,1e+06,1e+06,0,0,10000,10000,10000,0,10000,10000,10000,39990,0,1.1043e+05
28365,11.652,0.0229,7.6075,7.7585,423.19,287.86,1.5384,967.36,963.38,7.4526,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,6.543,1e+06,1e+06,1e+06,0,0,10000,10000,10000,2.5825,30,30,15,39990,0,1.1043e+05
28366,11.649,0.0228,7.5747,7.725,423.31,287.85,1.5866,967.31,963.37,7.2454,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,6.5474,1e+06,1e+06,1e+06,0,0,10000,10000,10000,0,10000,10000,10000,39990,0,1.1043e+05
28367,11.656,0.023,7.6292,7.7805,423.01,287.86,1.5231,967.32,963.4,7.2312,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,6.4907,1e+06,1e+06,1e+06,0,0,10000,10000,10000,8.2113,30,30,15,39990,0,1.1043e+05
28368,11.648,0.0231,7.6743,7.8266,423.16,287.85,1.4886,967.31,963.39,7.0579,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,6.4449,1e+06,1e+06,1e+06,0,0,10000,10000,10000,10,30,30,15,39990,0,1.1043e+05
28369,11.64,0.0231,7.6721,7.8242,423.09,287.84,1.5176,967.38,963.39,7.2034,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,6.5711,1e+06,1e+06,1e+06,0,0,10000,10000,10000,10,30,30,15,39990,0,1.1043e+05
28370,11.65,0.0233,7.7262,7.8794,422.94,287.85,1.4341,967.36,963.41,7.1518,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,6.1268,1e+06,1e+06,1e+06,0,0,10000,10000,10000,9.9615,30,30,15,39990,0,1.1043e+05
28371,11.655,0.0232,7.6958,7.8484,422.84,287.85,1.4986,967.35,963.42,7.3713,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,5.6616,1e+06,1e+06,1e+06,0,0,10000,10000,10000,8.0887,30,30,15,39990,0,1.1043e+05
28372,11.652,0.0234,7.7652,7.919,422.73,287.85,1.4523,967.32,963.44,7.26,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,5.304,1e+06,1e+06,1e+06,0,0,10000,10000,10000,10,30,30,15,39990,0,1.1043e+05
28373,11.659,0.0234,7.7475,7.9012,422.91,287.86,1.4946,967.33,963.42,7.2978,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,5.1481,1e+06,1e+06,1e+06,0,0,10000,10000,10000,10,30,30,15,39990,0,1.1043e+05
28374,11.663,0.0236,7.8283,7.9839,423.33,287.87,1.4819,967.35,963.37,7.1601,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,5.1313,1e+06,1e+06,1e+06,0,0,10000,10000,10000,10,30,30,15,39990,0,1.1043e+05
28375,11.674,0.0236,7.8362,7.992,423.29,287.88,1.4549,967.35,963.37,7.3293,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,5.1366,1e+06,1e+06,1e+06,0,0,10000,10000,10000,10,30,30,15,39990,0,1.1043e+05
28376,11.671,0.0237,7.8439,7.9998,423.04,287.87,1.5376,967.34,963.4,7.5068,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,4.9803,1e+06,1e+06,1e+06,0,0,10000,10000,10000,10,30,30,15,39990,0,1.1043e+05
28377,11.672,0.0238,7.8788,8.0355,423.3,287.88,1.5038,967.32,963.37,7.6745,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,4.9908,1e+06,1e+06,1e+06,0,0,10000,10000,10000,10,30,30,15,39990,0,1.1043e+05
28378,11.669,0.0239,7.921,8.0783,422.95,287.87,1.5465,967.3,963.41,7.5603,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,5.0989,1e+06,1e+06,1e+06,0,0,10000,10000,10000,10,30,30,15,39990,0,1.1043e+05
28379,11.669,0.0239,7.9151,8.0722,422.97,287.87,1.5361,967.31,963.41,7.6401,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,4.7844,1e+06,1e+06,1e+06,0,0,10000,10000,10000,10,30,30,15,39990,0,1.1043e+05
28380,11.66,0.0239,7.9371,8.0945,423,287.86,1.5758,967.3,963.41,7.4929,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,4.1316,1e+06,1e+06,1e+06,0,0,10000,10000,10000,10,30,30,15,39990,0,1.1043e+05
28381,11.654,0.024,7.9661,8.1241,423.13,287.86,1.5573,967.32,963.39,7.5603,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,4.2763,1e+06,1e+06,1e+06,0,0,10000,10000,10000,10,30,30,15,39990,0,1.1043e+05
28382,11.65,0.0241,8.0075,8.1662,423.03,287.85,1.5558,967.32,963.4,7.3198,1e+06,1e+06,1e+06,1000,1000,1000,1e+06,1000,10000,1e+05,1e+05,1000,1e+06,1e+06,0,1e+06,1e+06,1e+06,4.5298,1e+06,1e+06,1e+06,0,0,10000,10000,10000,10,30,30,15,39990,0,1.1043e+05
