Time,HHMMSS,.075mm,.125mm,.175mm,.225mm,.275mm,.325mm,.375mm,.4375mm,.5125mm,.5875mm,.6625mm,.75mm,.85mm,.95mm,1.1mm,1.3mm,1.5mm,1.7mm,1.9mm
34967.16,94247,124851799,32104748.4,21768226.8,58048604.8,21768226.8,39908415.8,18140189,21768226.8,24186918.7,19349534.9,21768226.8,10884113.4,5442056.7,23582245.7,8163085.05,2721028.35,1814018.9,1814018.9,907009.45
34968.16,94248,231517411,44878759.6,47093253.4,43470695.5,25357905.7,57960927.3,21735347.7,24150386.4,31395502.3,14490231.8,19320309.1,16301510.8,7245115.91,16301510.8,8150755.4,1811278.98,905639.489,1811278.98,1811278.98
34969.16,94249,445316951,102601026,32609697.2,50726195.6,50726195.6,50726195.6,18116498.4,24155331.3,28986397.5,21739798.1,14493198.8,5434949.53,5434949.53,7246599.38,7246599.38,3623299.69,1811649.84,1811649.84,0
34970.16,94250,142423005,96135528.5,76047421.1,97775255.7,28970446.1,25349140.4,25349140.4,26556242.3,31384650,21727834.6,33798853.8,19917181.7,7242611.54,16295876,7242611.54,3621305.77,2715979.33,3621305.77,905326.442
34971.16,94251,195766039,89696439.5,83262134.8,39821021,79642042,43441113.8,39821021,24133952.1,19307161.7,24133952.1,26547347.3,12670324.9,14480371.3,3620092.82,2715069.61,905023.204,1810046.41,905023.204,905023.204
34972.16,94252,89011263.7,83314542.8,32590611.5,43454148.7,36211790.6,43454148.7,10863537.2,14484716.2,28969432.5,21727074.4,16898835.6,30780022,16295305.8,12674126.7,6337063.36,2715884.3,1810589.53,1810589.53,0
34973.16,94253,248894013,70401449.4,94023150.8,79558050.7,57860400.5,43395300.4,57860400.5,19286800.2,19286800.2,14465100.1,19286800.2,18081375.2,9040687.58,5424412.55,9040687.58,1808137.52,1808137.52,904068.758,2712206.27
34974.16,94254,106728758,44826078.2,54274583.7,54274583.7,47037972.6,36183055.8,43419667,19297629.8,24122037.2,9648814.88,16885426,12664069.5,7236611.16,5427458.37,12664069.5,4522881.98,1809152.79,1809152.79,0
34975.16,94255,214045298,44949512.7,50795766.8,47167497.7,32654421.5,32654421.5,32654421.5,16931922.3,33863844.5,14513076.2,33863844.5,32654421.5,16327210.7,12698941.7,5442403.58,6349470.85,2721201.79,907067.264,907067.264
34976.16,94256,142936028,70753333.8,32709150.9,47246551.2,32709150.9,25440450.7,47246551.2,16960300.4,14537400.4,24229000.6,19383200.5,19988925.5,14537400.4,12720225.3,8177287.71,0,3634350.1,908587.524,908587.524
34977.16,94257,106969807,38509130.3,29011820.7,18132387.9,61650119,32638298.3,32638298.3,38682427.6,31429472.4,12088258.6,12088258.6,19945626.7,10879432.8,14505910.4,2719858.19,3626477.59,906619.397,906619.397,1813238.79
34978.16,94258,71497686.5,45043542.5,18179295.1,29086872.2,43630308.3,18179295.1,39994449.3,21815154.2,29086872.2,19391248.1,14543436.1,7271718.05,12725506.6,12725506.6,7271718.05,5453788.54,2726894.27,3635859.03,0
34979.16,94259,178401217,32112219,25402174.2,39917702.3,25402174.2,36288820.3,43546584.3,24192546.8,33869565.6,33869565.6,24192546.8,19958851.1,9072205.07,19958851.1,5443323.04,3628882.03,907220.507,1814441.01,3628882.03
34980.16,94300,71333200.7,19259964.2,21764966.8,61667405.9,36274944.6,21764966.8,18137472.3,16928307.5,16928307.5,16928307.5,12091648.2,18137472.3,7254988.93,5441241.69,5441241.69,3627494.46,2720620.85,1813747.23,2720620.85
34981.16,94301,17862669.6,19291683.2,14533874.1,32701216.8,36334685.3,21800811.2,39968153.8,21800811.2,19378498.8,21800811.2,14533874.1,16350608.4,18167342.7,16350608.4,7266937.06,908367.133,3633468.53,908367.133,2725101.4
34982.16,94302,124928771,19274724.7,29042196.1,21781647.1,25411921.6,25411921.6,29042196.1,16941281.1,12100915,19361464.1,14521098,18151372.6,14521098,12705960.8,6352980.4,4537843.14,907568.628,907568.628,0
34983.16,94303,71521442.2,25747719.2,21822402.4,18185335.4,3637067.07,25459469.5,18185335.4,26671825.2,16972979.7,9698845.53,9698845.53,16366801.8,3637067.07,7274134.15,7274134.15,1818533.54,1818533.54,1818533.54,909266.769
34984.16,94304,107214343,38597163.4,39982446.1,47251981.8,36347678.3,29078142.6,39982446.1,16962249.9,29078142.6,16962249.9,16962249.9,16356455.2,7269535.66,14539071.3,8178227.61,5452151.74,2726075.87,2726075.87,3634767.83
34985.16,94305,178407662,38536054.9,39919144.4,50806183.8,25403091.9,32661118.2,25403091.9,21774078.8,7258026.26,16935394.6,9677368.35,7258026.26,9072532.82,9072532.82,7258026.26,907253.282,2721759.85,0,907253.282
34986.16,94306,53628917,45048290.3,69088603,47271149.4,29089938.1,21817453.6,36362422.6,26665776.6,9696646.03,16969130.6,21817453.6,5454363.39,7272484.53,3636242.26,5454363.39,0,2727181.7,0,909060.566
34987.16,94307,160774460,57878805.6,54505565.2,50871860.8,54505565.2,29069634.8,25435930.4,31492104.3,33914573.9,26647165.2,21802226.1,3633704.35,12717965.2,16351669.6,9992686.95,0,2725278.26,1816852.17,3633704.35
34988.16,94308,142747820,70660170.7,72591292.7,47184340.3,50813904.9,54443469.5,18147823.2,16937968.3,31456226.8,14518258.5,14518258.5,12703476.2,7259129.27,16333040.9,4536955.79,3629564.64,1814782.32,0,907391.159
34989.16,94309,107130314,44994731.9,65374543.7,50846867.4,58110705.6,21791514.6,32687271.9,16948955.8,12106397,12106397,9685117.59,14527676.4,12711716.8,12711716.8,5447878.65,907979.774,1815959.55,4539898.87,907979.774
34990.16,94310,231920596,38534499,47175265.8,54432999.1,65319598.9,32659799.4,39917532.6,26611688.4,26611688.4,19353955.2,14515466.4,14515466.4,12701033.1,7257733.21,4536083.25,3628866.6,907216.651,907216.651,1814433.3
34991.16,94311,250333046,32185677.3,58194932.4,43646199.3,3637183.27,47283382.6,40009016,29097466.2,24247888.5,21823099.6,19398310.8,14548733.1,16367324.7,5455774.91,5455774.91,3637183.27,909295.819,909295.819,4546479.09
34992.16,94312,107046758,32114027.5,25403604.8,43549036.8,18145432,14516345.6,32661777.6,14516345.6,19355127.5,26613300.2,4838781.86,7258172.79,1814543.2,7258172.79,907271.599,907271.599,907271.599,907271.599,0
34993.16,94313,213407775,32011166.2,72349248.7,75966711.1,43409549.2,18087312.2,21704774.6,7234924.87,12058208.1,16881491.4,14469849.7,10852387.3,9043656.09,12661118.5,5426193.65,904365.609,904365.609,1808731.22,904365.609
34994.16,94314,124683852,89772373.5,36231574.7,72463149.3,39854732.1,25362102.3,10869472.4,7246314.93,12077191.6,7246314.93,9661753.25,7246314.93,12681051.1,5434736.2,3623157.47,2717368.1,0,0,0
34995.16,94315,177679093,44775131.4,50598705,43370318.6,36141932.1,25299352.5,36141932.1,19275697.1,14456772.9,19275697.1,16866235,3614193.21,3614193.21,7228386.43,8131934.73,0,1807096.61,0,0
34996.16,94316,17759301.8,25573394.6,18062211.8,50574193.1,18062211.8,39736866,21674654.2,26491244,14449769.5,16858064.4,14449769.5,19868433,7224884.73,7224884.73,3612442.36,1806221.18,1806221.18,0,0
34997.16,94317,124158835,25541246.1,21647406.8,25255307.9,25255307.9,28863209.1,21647406.8,26457941.6,16836872,19242139.4,2405267.42,23451357.4,3607901.13,3607901.13,6313826.98,901975.283,3607901.13,1803950.57,901975.283
34998.16,94318,124320899,38361877.3,36126104.9,36126104.9,25288273.5,14450442,21675663,12042035,19267256,14450442,7225220.99,10837831.5,3612610.49,10837831.5,7225220.99,6322068.36,0,903152.623,0
34999.16,94319,106737917,38425650.3,36186161.1,28948928.9,21711696.7,10855848.3,28948928.9,26536518.1,19299285.9,31361339.6,9649642.96,10855848.3,5427924.17,10855848.3,11760502.4,2713962.08,2713962.08,0,904654.028
35000.16,94320,124414995,57586369,36153448.1,32538103.2,21692068.8,7230689.61,10846034.4,21692068.8,21692068.8,14461379.2,9640919.48,7230689.61,9038362.01,14461379.2,3615344.81,1807672.4,1807672.4,2711508.6,0
35001.16,94321,177942532,57653380.2,54293277.9,28956414.9,28956414.9,7239103.72,36195518.6,14478207.4,16891242,16891242,12065172.9,3619551.86,16287983.4,14478207.4,8143991.68,1809775.93,1809775.93,1809775.93,904887.964
35002.16,94322,106665926,51199644.6,72323509.6,32545579.3,32545579.3,21697052.9,25313228.3,12053918.3,21697052.9,14464701.9,7232350.96,12656614.2,9040438.7,5424263.22,4520219.35,5424263.22,0,1808087.74,0
35003.16,94323,248992089,89637152,39794700.1,18088500,14470800,21706200.1,25323900.1,9647200.02,14470800,14470800,9647200.02,9044250.02,1808850,7235400.02,9044250.02,1808850,0,904425.002,0
35004.16,94324,177608611,25575640,25289316.7,46965873.9,18063797.7,25289316.7,25289316.7,19268050.8,24085063.5,21676557.2,9634025.42,14451038.1,10838278.6,7225519.06,6322329.18,4515949.41,903189.883,903189.883,903189.883
35005.16,94325,177822673,38409697.3,39788251.7,28936910.3,28936910.3,32554024.1,18085569,21702682.8,12057046,16879864.4,14468455.2,18085569,7234227.59,7234227.59,9947062.93,1808556.9,2712835.35,904278.448,0
35006.16,94326,178151351,83374832.1,61604591,50733192.6,28990395.8,25366596.3,14495197.9,33822128.4,12079331.6,7247598.95,14495197.9,9059498.68,10871398.4,9059498.68,4529749.34,3623799.47,905949.868,0,2717849.6
35007.16,94327,266793064,76836402.4,75976207,32561231.6,18089573.1,54268719.3,25325402.3,24119430.8,14471658.5,21707487.7,7235829.24,1808957.31,5426871.93,9044786.55,8140307.89,2713435.96,1808957.31,1808957.31,904478.655
35008.16,94328,462567733,44833488,72378073.7,43426844.2,14475614.7,21713422.1,39807940.6,9650409.83,19300819.7,19300819.7,9650409.83,5428355.53,9047259.22,9047259.22,8142533.3,4523629.61,904725.922,904725.922,0
35009.16,94329,409155080,51233331.8,36185547.7,36185547.7,14474219.1,36185547.7,18092773.8,12061849.2,7237109.54,14474219.1,7237109.54,16283496.5,9046386.92,16283496.5,5427832.15,4523193.46,904638.692,3618554.77,0
35010.16,94330,319287501,76629000.1,57730382.2,21648893.3,46905935.5,14432595.6,18040744.4,19243460.7,12027163,9621730.37,14432595.6,0,10824446.7,9020372.22,10824446.7,5412223.33,0,0,902037.222
35011.16,94331,266133367,51097606.4,61352466.7,39698654.9,32480717.7,21653811.8,28871749,28871749,21653811.8,14435874.5,14435874.5,9022421.58,5413452.95,10826905.9,7217937.26,3608968.63,902242.158,2706726.47,902242.158
35012.16,94332,71021882.6,51135755.4,14446652.2,54174945.8,18058315.3,39728293.6,14446652.2,16854427.6,14446652.2,9631101.48,7223326.11,5417494.58,9029157.64,10834989.2,1805831.53,1805831.53,0,902915.764,2708747.29
35013.16,94333,88710841,51097444.4,50525400.6,43307486.3,32480614.7,10826871.6,3608957.19,21653743.1,16841800.2,19247771.7,9623885.84,14435828.8,9022392.97,9022392.97,5413435.78,2706717.89,2706717.89,902239.297,902239.297
35014.16,94334,159859756,89521463.3,18065154.4,32517278,21678185.3,25291216.2,14452123.6,24086872.6,12043436.3,7226061.78,12043436.3,7226061.78,5419546.33,14452123.6,8129319.5,2709773.17,3613030.89,1806515.44,903257.722
35015.16,94335,300543422,50915591.5,46749470.5,50345583.6,35961131.1,17980565.6,10788339.3,11987043.7,14384452.5,21576678.7,7192226.23,3596113.11,17980565.6,14384452.5,7192226.23,4495141.39,2697084.84,0,0
35016.16,94336,88781202.5,57530219.2,14447278.6,46953655.5,7223639.31,36118196.5,18059098.3,16855158.4,12039398.8,19263038.2,7223639.31,1805909.83,3611819.65,9029549.13,2708864.74,902954.913,902954.913,1805909.83,1805909.83
35017.16,94337,284321149,38383355.2,50604863.5,25302431.7,25302431.7,28917064.8,14458532.4,33736575.6,19278043.2,14458532.4,16868287.8,9036582.76,7229266.21,18073165.5,9036582.76,1807316.55,1807316.55,2710974.83,1807316.55
35018.16,94338,177937440,51245982.7,14477793.2,21716689.7,14477793.2,25336138,14477793.2,9651862.1,16890758.7,19303724.2,9651862.1,7238896.58,10858344.9,7238896.58,9953482.79,1809724.14,904862.072,1809724.14,904862.072
35019.16,94339,106761106,32028331.9,28955218.1,32574620.3,21716413.6,21716413.6,7238804.52,16890543.9,7238804.52,19303478.7,19303478.7,12667907.9,12667907.9,14477609,11763057.3,904850.565,1809701.13,0,0
35020.16,94340,89077376.6,19240713.3,28990949.5,21743212.1,18119343.4,7247737.37,28990949.5,16911387.2,28990949.5,4831824.91,16911387.2,10871606.1,5435803.03,7247737.37,6341770.2,2717901.51,905967.171,1811934.34,905967.171
35021.16,94341,142314961,76850079.1,25329910.2,28948468.8,32567027.4,25329910.2,28948468.8,28948468.8,16886606.8,14474234.4,12061862,18092793,14474234.4,9046396.5,11760315.5,904639.65,2713918.95,0,904639.65
35022.16,94342,106725592,44824748.5,54272973.7,14472793,36181982.5,28945586,10854594.7,16884925.2,7236396.5,19297057.3,12060660.8,9045495.62,9045495.62,19900090.4,9950045.19,1809099.12,1809099.12,0,4522747.81
35023.16,94343,124558188,32029248.4,28956046.6,36195058.3,10858517.5,21717035,10858517.5,9652015.54,14478023.3,12065019.4,9652015.54,10858517.5,5429258.74,10858517.5,12668270.4,2714629.37,0,904876.457,2714629.37
35024.16,94344,106989233,38516123.8,32644225.6,39898498,32644225.6,29017089.4,32644225.6,9672363.15,9672363.15,4836181.57,2418090.79,12694976.6,7254272.36,19949249,5440704.27,3627136.18,1813568.09,1813568.09,1813568.09
35025.16,94345,124546705,89673627.3,21715032.8,25334204.9,25334204.9,18095860.7,10857516.4,21715032.8,14476688.5,12063907.1,7238344.26,9047930.33,10857516.4,14476688.5,9047930.33,2714379.1,0,904793.033,0
35026.16,94346,106742554,19213659.8,36187733.1,43425279.8,10856319.9,14475093.3,25331413.2,4825031.08,9650062.17,4825031.08,4825031.08,3618773.31,5428159.97,10856319.9,2714079.99,904693.328,0,904693.328,904693.328
35027.16,94347,106537218,38353398.4,25282684.1,21670872.1,14447248.1,25282684.1,18059060.1,12039373.4,14447248.1,16855122.7,9631498.71,0,3611812.01,0,5417718.02,1805906.01,3611812.01,1805906.01,1805906.01
35028.16,94348,124233511,51113215.8,28880568.8,36100711,14440284.4,18050355.5,18050355.5,19253712.5,12033570.3,12033570.3,9626856.27,12635248.9,12635248.9,3610071.1,3610071.1,4512588.88,1805035.55,1805035.55,2707553.33
35029.16,94349,124329973,12788225.8,32515867.7,14451496.7,46967364.4,28902993.5,10838622.6,16860079.5,28902993.5,36128741.8,24085827.9,5419311.28,10838622.6,10838622.6,8128966.91,3612874.18,5419311.28,0,903218.546
35030.16,94350,70906782.8,19144831.4,21634859.4,18029049.5,32452289.2,10817429.7,21634859.4,9615493.09,7211619.81,9615493.09,12019366.4,18029049.5,7211619.81,16226144.6,2704357.43,4507262.38,3605809.91,1802904.95,2704357.43
35031.16,94351,88414208.6,63658230.2,35968895.1,17984447.6,28775116.1,7193779.03,10790668.5,19183410.7,19183410.7,2397926.34,9591705.37,14387558.1,7193779.03,8992223.78,3596889.51,0,3596889.51,0,0
35032.16,94352,159029174,44528168.6,10782776.1,10782776.1,17971293.4,14377034.7,17971293.4,14377034.7,23961724.6,19169379.7,16773207.2,16174164.1,12579905.4,10782776.1,4492823.36,2695694.01,0,1797129.34,0
35033.16,94353,230355113,25516258.6,57669943.3,28834971.6,36043714.6,10813114.4,39648086,24029143,26432057.3,16820400.1,21626228.7,12615300.1,5406557.18,14417485.8,6307650.05,1802185.73,4505464.32,1802185.73,1802185.73
35034.16,94354,177062259,12748482.6,25211522.8,25211522.8,14406584.5,21609876.7,28813168.9,24010974.1,14406584.5,12005487,7203292.23,9004115.29,9004115.29,12605761.4,8103703.76,0,2701234.59,900411.529,2701234.59
35035.16,94355,229621569,38152506.9,25150255.8,32336043.2,21557362.1,17964468.4,10778681.1,9581049.84,9581049.84,4790524.92,19162099.7,10778681.1,12575127.9,1796446.84,898223.422,4491117.11,1796446.84,898223.422,898223.422
35036.16,94356,441690065,31801684.7,7187579.41,28750317.6,17968948.5,21562738.2,17968948.5,11979299,4791719.61,11979299,2395859.8,7187579.41,1796894.85,10781369.1,3593789.71,898447.426,2695342.28,0,898447.426
35037.16,94357,335109322,101591037,39463957.2,10762897.4,14350529.9,10762897.4,10762897.4,14350529.9,14350529.9,2391754.98,7175264.94,3587632.47,1793816.24,3587632.47,2690724.35,3587632.47,0,0,0
35038.16,94358,563478961,57052244.8,60890800.8,42981741.8,10745435.4,17909059.1,7163623.63,7163623.63,7163623.63,7163623.63,16715121.8,0,3581811.81,5372717.72,5372717.72,3581811.81,895452.954,1790905.91,895452.954
35039.16,94359,317338316,120588560,57377950,46619584.4,14344487.5,7172243.75,7172243.75,0,11953739.6,7172243.75,7172243.75,8965304.69,1793060.94,0,3586121.88,2689591.41,3586121.88,2689591.41,896530.469
35040.16,94400,581121807,164827276,100296621,71640443.7,21492133.1,21492133.1,17910110.9,14328088.7,4776029.58,7164044.37,11940074,5373033.28,1791011.09,5373033.28,5373033.28,2686516.64,2686516.64,1791011.09,895505.547
35041.16,94401,771973412,164219799,74945230.5,46394666.5,21412923,10706461.5,7137641,4758427.33,4758427.33,4758427.33,7137641,1784410.25,1784410.25,1784410.25,1784410.25,2676615.37,1784410.25,2676615.37,892205.124
35042.16,94402,647223841,125946261,67605405.4,42698150.8,35581792.3,35581792.3,14232716.9,16604836.4,2372119.49,9488477.96,4744238.98,3558179.23,8895448.08,5337268.85,2668634.43,4447724.04,889544.808,1779089.62,889544.808
35043.16,94403,315088219,63017643.9,42728332.6,24924860.7,21364166.3,28485555,0,4747592.51,2373796.25,7121388.76,14242777.5,5341041.57,1780347.19,7121388.76,8901735.95,1780347.19,1780347.19,5341041.57,0
35044.16,94404,157757432,63102972.7,28524125.8,39220673,17827578.6,21393094.3,21393094.3,7131031.45,4754020.97,9508041.93,4754020.97,1782757.86,5348273.59,3565515.72,3565515.72,3565515.72,1782757.86,0,3565515.72
35045.16,94405,280535268,50496348.2,32098521.7,24965516.9,35665024.2,28532019.3,21399014.5,14266009.7,11888341.4,7133004.83,9510673.11,7133004.83,7133004.83,5349753.62,3566502.42,1783251.21,3566502.42,0,1783251.21
35046.16,94406,157558894,56721201.7,28488228.1,53415427.7,46293370.7,24927199.6,14244114.1,14244114.1,2374019.01,4748038.02,4748038.02,7122057.03,8902571.29,7122057.03,5341542.77,7122057.03,2670771.39,0,1780514.26
35047.16,94407,191791678,37660911.3,42559190.3,14186396.8,31919392.8,31919392.8,24826194.4,16550796.2,11821997.3,14186396.8,2364399.46,5319898.79,7093198.39,3546599.2,6206548.59,0,5319898.79,0,0
35048.16,94408,174816813,25173621.1,42671654.5,49783597,10667913.6,42671654.5,14223884.8,14223884.8,18965179.8,14223884.8,9482589.9,17779856.1,8889928.03,5333956.82,6222949.62,1777985.61,1777985.61,888992.803,888992.803
35049.16,94409,261603923,69063435.6,28380367.7,42570551.6,35475459.6,21285275.8,21285275.8,9460122.57,14190183.9,28380367.7,2365030.64,8868864.91,10642637.9,3547545.96,6208205.44,5321318.95,1773772.98,0,0
35050.16,94410,297059606,50325392.1,42653135.6,35544279.7,46207563.6,21326567.8,14217711.9,14217711.9,11848093.2,35544279.7,11848093.2,5331641.95,3554427.97,8886069.91,4443034.96,3554427.97,2665820.97,0,1777213.98
35051.16,94411,279868917,25188202.5,39138340.5,39138340.5,24906216.7,10674092.9,21348185.8,9488082.56,18976165.1,14232123.8,9488082.56,10674092.9,3558030.96,12453108.4,6226554.18,3558030.96,889507.74,2668523.22,3558030.96
35052.16,94412,244571907,50311935.2,21320865.1,24874342.6,14213910.1,17767387.6,24874342.6,7106955.04,14213910.1,7106955.04,2368985.01,1776738.76,12437171.3,10660432.6,4441846.9,1776738.76,0,0,888369.38
35053.16,94413,209351855,50244445.2,35487107.8,39035818.6,39035818.6,10646132.3,14194843.1,4731614.37,9463228.75,11829035.9,4731614.37,5323066.17,5323066.17,7097421.56,4435888.47,3548710.78,3548710.78,887177.695,0
35054.16,94414,209693717,37744869,31990550.9,53317584.8,14218022.6,21327033.9,17772528.3,11848352.2,18957363.5,16587693,4739340.87,8886264.13,3554505.65,7109011.3,4443132.06,2665879.24,6220384.89,0,2665879.24
35055.16,94415,174828099,44056680.9,10668602.3,53343011.7,35562007.8,35562007.8,17781003.9,18966404.1,14224803.1,7112401.55,9483202.07,3556200.78,1778100.39,12446702.7,2667150.58,1778100.39,1778100.39,1778100.39,1778100.39
35056.16,94416,209412781,31411917.2,31947691.8,35497435.3,46146665.9,31947691.8,21298461.2,2366495.69,7099487.07,16565469.8,23664956.9,7099487.07,15973845.9,10649230.6,7099487.07,6212051.18,4437179.42,2662307.65,887435.883
35057.16,94417,122272087,31441393.7,14212298.3,14212298.3,17765372.8,28424596.5,10659223.7,18949731,16581014.6,16581014.6,14212298.3,5329611.85,3553074.57,7106149.13,7994417.77,3553074.57,888268.641,1776537.28,888268.641
35058.16,94418,122107198,37678792.5,10644849.3,39031114.1,14193132.4,3548283.1,21289698.6,21289698.6,7096566.2,7096566.2,4731044.13,15967274,3548283.1,14193132.4,3548283.1,2661212.33,887070.775,887070.775,0
35059.16,94419,157326777,31465355.5,35557824,35557824,10667347.2,46225171.2,32002041.6,18964172.8,21334694.4,7111564.79,7111564.79,8889455.99,3555782.4,10667347.2,888945.599,1777891.2,1777891.2,888945.599,0
35060.16,94420,227066102,31439921.8,31976174.1,35529082.4,24870357.6,14211632.9,0,16580238.4,7105816.47,7105816.47,7105816.47,8882270.59,3552908.24,7105816.47,7105816.47,1776454.12,2664681.18,888227.059,1776454.12
35061.16,94421,488144279,43932985.1,28369729.7,21277297.3,42554594.5,24823513.5,31915945.9,16549009,11820720.7,9456576.56,11820720.7,0,7092432.42,1773108.11,4432770.26,6205878.37,2659662.16,886554.053,886554.053
35062.16,94422,593806506,56586267,53288357.2,42630685.7,21315342.9,24867900,10657671.4,9473485.72,9473485.72,4736742.86,7105114.29,7105114.29,3552557.14,8881392.86,4440696.43,6216975,888139.286,0,1776278.57
35063.16,94423,349506988,119531390,35546832.3,31992149.1,35546832.3,28437465.8,3554683.23,14218732.9,7109366.46,4739577.64,4739577.64,7109366.46,10664049.7,3554683.23,6220695.65,5332024.85,1777341.62,888670.808,888670.808
35064.16,94424,297779216,56753215.3,35630383.7,49882537.2,42756460.4,35630383.7,17815191.8,11876794.6,7126076.74,9501435.65,11876794.6,3563038.37,1781519.18,7126076.74,4453797.96,2672278.78,1781519.18,890759.592,890759.592
35065.16,94425,631062009,82038061.2,82011056.9,28525585,14262792.5,24959886.9,3565698.13,4754264.17,7131396.26,11885660.4,9508528.34,7131396.26,0,5348547.19,891424.532,2674273.6,2674273.6,0,891424.532
35066.16,94426,403679195,107413768,28561009.7,67832398,21420757.3,17850631,7140252.42,11900420.7,11900420.7,2380084.14,11900420.7,3570126.21,3570126.21,1785063.1,2677594.66,1785063.1,1785063.1,0,1785063.1
35067.16,94427,297895759,50467046.3,42773194.2,28515462.8,42773194.2,0,14257731.4,14257731.4,7128865.71,2376288.57,2376288.57,8911082.13,5346649.28,5346649.28,3564432.85,891108.213,891108.213,891108.213,1782216.43
35068.16,94428,175068358,44117226.2,64099582.7,49855231,28488703.4,21366527.6,10683263.8,9496234.47,16618410.3,4748117.23,4748117.23,7122175.85,7122175.85,3561087.93,2670815.94,890271.981,2670815.94,0,0
35069.16,94429,209392976,31408946.4,70988156.4,63889340.8,46142301.7,56790525.2,35494078.2,14197631.3,16563903.2,11831359.4,2366271.88,5324111.73,1774703.91,1774703.91,7098815.64,887351.956,3549407.82,887351.956,887351.956
35070.16,94430,245136342,37821035.6,106850352,99726995.4,39178462.5,42740140.9,32055105.7,14246713.6,18995618.2,9497809.08,16621165.9,7123356.81,5342517.61,5342517.61,2671258.8,890419.601,2671258.8,1780839.2,0
35071.16,94431,87591717.4,50452829.2,71268574.3,85522289.2,49888002,24944001,14253714.9,4751238.29,2375619.14,7126857.43,4751238.29,1781714.36,7126857.43,5345143.07,2672571.54,890857.179,890857.179,890857.179,890857.179
35072.16,94432,139987106,62994197.6,78306131,117459196,49831174.3,17796847.9,14237478.4,4745826.12,7118739.18,11864565.3,9491652.24,3559369.59,3559369.59,0,2669527.19,3559369.59,889842.397,889842.397,889842.397
35073.16,94433,297712439,94567480.7,99742702,78369265.9,17811196.8,21373436.1,10686718.1,4749652.48,2374826.24,9499304.95,9499304.95,8905598.39,1781119.68,7124478.72,6233918.88,1781119.68,890559.839,1781119.68,890559.839
35074.16,94434,140152743,44148114.1,42762973.9,21381487,17817905.8,10690743.5,17817905.8,16630045.4,11878603.9,21381487,7127162.32,8908952.9,1781790.58,10690743.5,5345371.74,1781790.58,1781790.58,0,2672685.87
35075.16,94435,192708816,94602509.5,53453382.7,28508470.8,10690676.5,35635588.5,17817794.2,14254235.4,9502823.6,7127117.7,19005647.2,7127117.7,12472456,8908897.12,8908897.12,2672669.14,1781779.42,1781779.42,890889.712
35076.16,94436,87769099.7,50555001.4,42847740.3,35706450.3,21423870.2,24994515.2,21423870.2,23804300.2,9521720.08,9521720.08,7141290.06,7141290.06,8926612.57,5355967.54,6248628.8,2677983.77,4463306.29,1785322.51,0
35077.16,94437,175075112,75632448.5,78346956.9,85469407.6,24928577.2,28489802.5,24928577.2,21367351.9,4748300.42,2374150.21,30863952.7,14244901.3,8903063.29,8903063.29,11573982.3,3561225.31,4451531.64,890306.329,890306.329
35078.16,94438,52434234.3,44044756.8,124433340,99546671.9,63994289,39107621.1,35552382.8,23701588.5,14220953.1,9480635.41,11850794.3,5332857.42,5332857.42,3555238.28,6221666.99,2666428.71,3555238.28,1777619.14,0
35079.16,94439,104725657,94253091,81659123.9,74558330.5,71007933.8,28403173.5,35503966.9,16568517.9,16568517.9,4733862.25,4733862.25,8875991.73,10651190.1,5325595.04,7988392.55,887599.173,887599.173,3550396.69,887599.173
35080.16,94440,69669863,81513739.7,113373089,120458908,67315271.8,42514908.5,42514908.5,11809696.8,23619393.6,18895514.9,14171636.2,12400181.7,7085818.09,8857272.61,5314363.57,5314363.57,6200090.83,1771454.52,0
35081.16,94441,104268671,75073443.3,106047121,81302792.6,53023560.4,17674520.1,17674520.1,25922629.5,14139616.1,7069808.05,7069808.05,14139616.1,7069808.05,14139616.1,8837260.06,2651178.02,1767452.01,3534904.02,883726.006
35082.16,94442,191560527,87769550.5,70846495.4,95642768.8,46050222,53134871.6,24796273.4,16530848.9,7084649.54,9446199.39,7084649.54,7084649.54,3542324.77,5313487.16,7084649.54,885581.193,0,0,0
35083.16,94443,139296953,68951991.9,92087358.8,56669143.9,42501857.9,17709107.5,17709107.5,16528500.3,18889714.6,9444857.32,7083642.99,7083642.99,8854553.73,3541821.49,3541821.49,2656366.12,885455.373,1770910.75,0
35084.16,94444,278075118,87593662,95451102.5,45957938.2,21211356.1,17676130.1,17676130.1,4713634.69,11784086.7,7070452.04,7070452.04,5302839.03,7070452.04,5302839.03,7070452.04,883806.505,2651419.51,0,883806.505
35085.16,94445,86960764.1,81395275.2,95519523,74292962.4,49528641.6,24764320.8,14151040.5,11792533.7,9434026.97,9434026.97,25943574.2,10613280.3,21226560.7,14151040.5,7075520.23,4422200.14,884440.028,1768880.06,0
35086.16,94446,87041549.8,81470890.6,116854540,38951513.2,28328373.2,24787326.6,10623140,25967675.5,2360697.77,16524884.4,14164186.6,8852616.64,10623140,15934709.9,885261.664,2655784.99,885261.664,0,0
35087.16,94447,208782393,100215549,60163983.6,49546810.1,28312462.9,21234347.2,10617173.6,16515603.4,7078115.72,9437487.63,16515603.4,12386702.5,19464818.2,1769528.93,8847644.65,884764.465,884764.465,0,0
35088.16,94448,69801938.8,87950442.9,39045880.2,49694756.6,3549625.47,14198501.9,14198501.9,11832084.9,11832084.9,4732833.96,16564918.9,5324438.21,3549625.47,7099250.95,5324438.21,3549625.47,887406.368,1774812.74,0
